POF,ODR,POS,Target Value
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.984375,0.015873015873015872,0.015625,0
0.98046875,0.0199203187250996,0.01953125,0
0.09375,9.666666666666666,0.90625,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.935546875,0.06889352818371608,0.064453125,0
0.97265625,0.028112449799196786,0.02734375,0
0.017578125,55.888888888888886,0.982421875,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.99609375,0.00392156862745098,0.00390625,0
0.068359375,13.628571428571428,0.931640625,1
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9384765625,0.06555671175858481,0.0615234375,0
0.037109375,25.94736842105263,0.962890625,1
0.998046875,0.0019569471624266144,0.001953125,0
