POF,ODR,POS,Target Value
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
0.990234375,0.009861932938856016,0.009765625,0
0.9853515625,0.014866204162537165,0.0146484375,0
0.9794921875,0.020937188434695914,0.0205078125,0
0.0869140625,10.50561797752809,0.9130859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9482421875,0.05458290422245108,0.0517578125,0
0.97265625,0.028112449799196786,0.02734375,0
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
0.990234375,0.009861932938856016,0.009765625,0
0.9853515625,0.014866204162537165,0.0146484375,0
0.9794921875,0.020937188434695914,0.0205078125,0
0.0869140625,10.50561797752809,0.9130859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9482421875,0.05458290422245108,0.0517578125,0
0.97265625,0.028112449799196786,0.02734375,0
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
0.990234375,0.009861932938856016,0.009765625,0
0.9853515625,0.014866204162537165,0.0146484375,0
0.9794921875,0.020937188434695914,0.0205078125,0
0.0869140625,10.50561797752809,0.9130859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9482421875,0.05458290422245108,0.0517578125,0
0.97265625,0.028112449799196786,0.02734375,0
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
0.990234375,0.009861932938856016,0.009765625,0
0.9853515625,0.014866204162537165,0.0146484375,0
0.9794921875,0.020937188434695914,0.0205078125,0
0.0869140625,10.50561797752809,0.9130859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9482421875,0.05458290422245108,0.0517578125,0
0.97265625,0.028112449799196786,0.02734375,0
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
0.990234375,0.009861932938856016,0.009765625,0
0.9853515625,0.014866204162537165,0.0146484375,0
0.9794921875,0.020937188434695914,0.0205078125,0
0.0869140625,10.50561797752809,0.9130859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9482421875,0.05458290422245108,0.0517578125,0
0.97265625,0.028112449799196786,0.02734375,0
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
0.990234375,0.009861932938856016,0.009765625,0
0.9853515625,0.014866204162537165,0.0146484375,0
0.9794921875,0.020937188434695914,0.0205078125,0
0.0869140625,10.50561797752809,0.9130859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9482421875,0.05458290422245108,0.0517578125,0
0.97265625,0.028112449799196786,0.02734375,0
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
0.990234375,0.009861932938856016,0.009765625,0
0.9853515625,0.014866204162537165,0.0146484375,0
0.9794921875,0.020937188434695914,0.0205078125,0
0.0869140625,10.50561797752809,0.9130859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9482421875,0.05458290422245108,0.0517578125,0
0.97265625,0.028112449799196786,0.02734375,0
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
0.990234375,0.009861932938856016,0.009765625,0
0.9853515625,0.014866204162537165,0.0146484375,0
0.9794921875,0.020937188434695914,0.0205078125,0
0.0869140625,10.50561797752809,0.9130859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9482421875,0.05458290422245108,0.0517578125,0
0.97265625,0.028112449799196786,0.02734375,0
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
0.990234375,0.009861932938856016,0.009765625,0
0.9853515625,0.014866204162537165,0.0146484375,0
0.9794921875,0.020937188434695914,0.0205078125,0
0.0869140625,10.50561797752809,0.9130859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.998046875,0.0019569471624266144,0.001953125,0
0.9951171875,0.004906771344455349,0.0048828125,0
0.9482421875,0.05458290422245108,0.0517578125,0
0.97265625,0.028112449799196786,0.02734375,0
0.0244140625,39.96,0.9755859375,1
0.9990234375,0.0009775171065493646,0.0009765625,0
0.98828125,0.011857707509881422,0.01171875,0
0.9921875,0.007874015748031496,0.0078125,0
0.99609375,0.00392156862745098,0.00390625,0
0.0712890625,13.027397260273972,0.9287109375,1
0.9951171875,0.004906771344455349,0.0048828125,0
0.98828125,0.011857707509881422,0.01171875,0
0.9453125,0.05785123966942149,0.0546875,0
0.044921875,21.26086956521739,0.955078125,1
