POF,ODR,POS,Target Value
0.5595703125,0.787085514834206,0.4404296875,0.49609375
0.52734375,0.8962962962962963,0.47265625,0.50390625
0.5830078125,0.7152428810720268,0.4169921875,0.4794921875
0.5341796875,0.8720292504570384,0.4658203125,0.5205078125
0.5263671875,0.8998144712430427,0.4736328125,0.4853515625
0.544921875,0.8351254480286738,0.455078125,0.5146484375
0.53515625,0.8686131386861314,0.46484375,0.505859375
0.583984375,0.7123745819397993,0.416015625,0.494140625
0.5927734375,0.6869851729818781,0.4072265625,0.494140625
0.55859375,0.7902097902097902,0.44140625,0.505859375
0.609375,0.6410256410256411,0.390625,0.5126953125
0.55859375,0.7902097902097902,0.44140625,0.4873046875
0.541015625,0.8483754512635379,0.458984375,0.5283203125
0.6005859375,0.6650406504065041,0.3994140625,0.4716796875
0.30078125,2.324675324675325,0.69921875,1.0
0.310546875,2.220125786163522,0.689453125,1.0
0.2763671875,2.618374558303887,0.7236328125,1.0
0.23828125,3.19672131147541,0.76171875,1.0
0.361328125,1.7675675675675675,0.638671875,1.0
0.3525390625,1.8365650969529086,0.6474609375,1.0
0.33203125,2.011764705882353,0.66796875,1.0
0.6953125,0.43820224719101125,0.3046875,0.2568359375
0.453125,1.206896551724138,0.546875,0.7431640625
0.486328125,1.0562248995983936,0.513671875,0.751953125
0.71484375,0.3989071038251366,0.28515625,0.248046875
0.6689453125,0.4948905109489051,0.3310546875,0.234375
0.4482421875,1.2309368191721133,0.5517578125,0.765625
0.685546875,0.4586894586894587,0.314453125,0.224609375
0.466796875,1.1422594142259415,0.533203125,0.775390625
0.6689453125,0.4948905109489051,0.3310546875,0.236328125
0.478515625,1.089795918367347,0.521484375,0.763671875
0.6806640625,0.46915351506456243,0.3193359375,0.2548828125
0.5390625,0.855072463768116,0.4609375,0.7451171875
0.486328125,1.0562248995983936,0.513671875,0.7783203125
0.640625,0.5609756097560976,0.359375,0.2216796875
0.9052734375,0.104638619201726,0.0947265625,0.037109375
0.900390625,0.11062906724511931,0.099609375,0.0322265625
0.689453125,0.45042492917847027,0.310546875,0.5537109375
0.775390625,0.28967254408060455,0.224609375,0.376953125
0.8740234375,0.1441340782122905,0.1259765625,0.0390625
0.646484375,0.5468277945619335,0.353515625,0.5517578125
0.80078125,0.24878048780487805,0.19921875,0.390625
0.94140625,0.06224066390041494,0.05859375,0.0185546875
0.9208984375,0.08589607635206786,0.0791015625,0.015625
